sid,storm_name,year,month,latitude,longitude,lat_min,lat_max,max_wind_kt,max_wind_kmh,category,era,decade,reached_mindanao,opacity,color,size
1994231N12157,GLADYS,1994,8,22.81578947368421,127.64736842105265,21.8,24.9,80.0,148.16,Cat 1,Pre-2010,1990s,False,0.3,Gray,3.0
1994232N10144,HARRY,1994,8,16.38529411764706,124.38529411764706,13.9,19.2,38.0,70.376,TS,Pre-2010,1990s,False,0.3,Gray,2.0
1994242N12112,JOEL,1994,9,13.964705882352941,116.24117647058823,12.8,15.6,20.0,37.04,TD,Pre-2010,1990s,False,0.3,Gray,1.0
1994249N12136,UNNAMED,1994,9,13.05625,131.875,12.4,14.7,30.0,55.56,TD,Pre-2010,1990s,False,0.3,Gray,1.0
1994250N14133,LUKE,1994,9,16.85813953488372,124.93720930232558,13.7,20.3,40.0,74.08,TS,Pre-2010,1990s,False,0.3,Gray,2.0
1994259N12128,ORCHID,1994,9,16.5875,132.39375,12.0,24.8,128.0,237.056,Cat 4,Pre-2010,1990s,False,0.3,Gray,6.0
1994273N08176,SETH,1994,10,19.060714285714287,127.06071428571428,14.4,24.7,120.0,222.24,Cat 4,Pre-2010,1990s,False,0.3,Gray,6.0
1994287N08176,VERNE,1994,10,17.70263157894737,130.85526315789474,15.1,23.3,115.0,212.98000000000002,Cat 4,Pre-2010,1990s,False,0.3,Gray,6.0
1994287N14156,TERESA,1994,10,14.583783783783785,124.01891891891891,11.7,15.7,80.0,148.16,Cat 1,Pre-2010,1990s,False,0.3,Gray,3.0
1994298N25161,ZELDA,1994,11,23.0625,133.725,21.4,24.8,135.0,250.02,Cat 4,Pre-2010,1990s,False,0.3,Gray,6.0
1994345N06165,AXEL,1994,12,14.221875,121.7421875,10.8,19.0,115.0,212.98000000000002,Cat 4,Pre-2010,1990s,False,0.3,Gray,6.0
1994348N04175,BOBBIE,1994,12,20.48,134.6,19.9,21.5,30.0,55.56,TD,Pre-2010,1990s,False,0.3,Gray,1.0
1995148N07150,DEANNA,1995,5,16.124285714285715,121.76142857142857,8.6,24.6,50.0,92.60000000000001,TS,Pre-2010,1990s,True,0.3,Gray,2.0
1995193N06156,FAYE,1995,7,22.233333333333334,130.92777777777778,20.0,24.9,88.0,162.976,Cat 2,Pre-2010,1990s,False,0.3,Gray,4.0
1995206N15133,GARY,1995,7,18.294,121.63600000000001,15.1,24.8,65.0,120.38000000000001,Cat 1,Pre-2010,1990s,False,0.3,Gray,3.0
1995209N17122,UNNAMED,1995,7,18.023076923076925,122.37692307692308,17.0,18.9,35.0,64.82000000000001,TS,Pre-2010,1990s,False,0.3,Gray,2.0
1995215N12145,HELEN,1995,8,17.951282051282053,123.47179487179486,14.5,20.8,60.0,111.12,TS,Pre-2010,1990s,False,0.3,Gray,2.0
1995225N12124,IRVING,1995,8,12.875,119.28750000000001,11.6,13.8,15.0,27.78,TD,Pre-2010,1990s,False,0.3,Gray,1.0
1995229N12144,JANIS,1995,8,20.931250000000002,130.175,20.0,24.6,45.0,83.34,TS,Pre-2010,1990s,False,0.3,Gray,2.0
1995233N16115,LOIS,1995,8,17.19375,115.65625,17.0,17.5,28.0,51.856,TD,Pre-2010,1990s,False,0.3,Gray,1.0
1995233N23130,UNNAMED,1995,8,24.064285714285713,127.08571428571429,23.2,25.0,25.0,46.300000000000004,TD,Pre-2010,1990s,False,0.3,Gray,1.0
1995236N10134,KENT,1995,8,16.64406779661017,126.15254237288136,9.6,22.7,130.0,240.76000000000002,Cat 4,Pre-2010,1990s,True,0.3,Gray,6.0
1995244N08139,NINA,1995,9,14.80625,123.490625,10.4,17.0,35.0,64.82000000000001,TS,Pre-2010,1990s,False,0.3,Gray,2.0
1995247N05144,UNNAMED,1995,9,9.055555555555555,125.9962962962963,6.7,12.0,25.0,46.300000000000004,TD,Pre-2010,1990s,True,0.3,Gray,1.0
1995252N08142,POLLY,1995,9,15.819230769230769,126.07499999999999,11.6,19.4,45.0,83.34,TS,Pre-2010,1990s,False,0.3,Gray,2.0
1995258N14115,RYAN,1995,9,19.25,118.4875,14.2,24.9,130.0,240.76000000000002,Cat 4,Pre-2010,1990s,False,0.3,Gray,6.0
1995262N04161,UNNAMED,1995,9,9.10689655172414,124.8,6.1,11.8,25.0,46.300000000000004,TD,Pre-2010,1990s,True,0.3,Gray,1.0
1995264N06174,SIBYL,1995,9,12.338461538461539,124.81282051282051,7.7,17.8,93.0,172.23600000000002,Cat 2,Pre-2010,1990s,True,0.3,Gray,4.0
1995276N13124,UNNAMED,1995,10,13.405882352941177,119.5764705882353,12.9,14.7,20.0,37.04,TD,Pre-2010,1990s,False,0.3,Gray,1.0
1995277N07141,TED,1995,10,12.082051282051282,125.38974358974359,7.4,15.2,30.0,55.56,TD,Pre-2010,1990s,True,0.3,Gray,1.0
1995279N15153,VAL,1995,10,19.878947368421052,131.3684210526316,17.9,21.7,20.0,37.04,TD,Pre-2010,1990s,False,0.3,Gray,1.0
1995287N08163,WARD,1995,10,23.118181818181817,134.5,20.9,25.0,140.0,259.28000000000003,Cat 5,Pre-2010,1990s,False,0.3,Gray,8.0
1995292N08150,YVETTE,1995,10,12.034615384615384,124.98076923076923,10.0,13.5,43.0,79.63600000000001,TS,Pre-2010,1990s,True,0.3,Gray,2.0
1995293N05177,ANGELA,1995,10,13.646153846153847,125.58461538461539,11.7,15.1,155.0,287.06,Cat 5,Pre-2010,1990s,False,0.3,Gray,8.0
1995294N05163,ZACK,1995,10,10.54864864864865,125.01351351351352,8.2,13.5,113.0,209.276,Cat 4,Pre-2010,1990s,True,0.3,Gray,6.0
1995334N09129,UNNAMED,1995,11,11.74888888888889,125.84666666666668,8.9,13.7,30.0,55.56,TD,Pre-2010,1990s,True,0.3,Gray,1.0
1995357N07139,DAN,1995,12,10.997916666666667,130.17499999999998,7.5,18.4,55.0,101.86,TS,Pre-2010,1990s,True,0.3,Gray,2.0
1996054N04149,UNNAMED,1996,2,8.9,132.6,8.7,9.0,20.0,37.04,TD,Pre-2010,1990s,True,0.3,Gray,1.0
1996058N06137,UNNAMED,1996,2,9.406666666666666,126.56333333333333,6.5,10.9,35.0,64.82000000000001,TS,Pre-2010,1990s,True,0.3,Gray,2.0
1996090N04150,ANN,1996,4,11.271428571428572,124.60714285714286,9.0,12.1,40.0,74.08,TS,Pre-2010,1990s,True,0.3,Gray,2.0
1996128N07138,BART,1996,5,16.26607142857143,128.09642857142856,10.1,24.1,125.0,231.5,Cat 4,Pre-2010,1990s,False,0.3,Gray,6.0
1996137N13111,CAM,1996,5,20.32972972972973,121.15945945945946,16.8,25.0,60.0,111.12,TS,Pre-2010,1990s,False,0.3,Gray,2.0
1996192N19152,EVE,1996,7,24.6,134.75,24.4,24.8,85.0,157.42000000000002,Cat 2,Pre-2010,1990s,False,0.3,Gray,4.0
1996201N07137,GLORIA,1996,7,16.436363636363637,126.06727272727272,9.5,25.0,90.0,166.68,Cat 2,Pre-2010,1990s,True,0.3,Gray,4.0
1996202N17115,FRANKIE,1996,7,16.233333333333334,115.51666666666667,15.8,16.6,23.0,42.596000000000004,TD,Pre-2010,1990s,False,0.3,Gray,1.0
1996203N12152,HERB,1996,7,20.876315789473683,128.4973684210526,18.3,24.8,128.0,237.056,Cat 4,Pre-2010,1990s,False,0.3,Gray,6.0
1996210N05156,KIRK,1996,8,23.458823529411767,132.09411764705882,15.3,25.0,80.0,148.16,Cat 1,Pre-2010,1990s,False,0.3,Gray,3.0
1996217N16111,LISA,1996,8,23.1625,117.0125,20.7,24.9,40.0,74.08,TS,Pre-2010,1990s,False,0.3,Gray,2.0
1996227N08156,NIKI,1996,8,16.815625,126.28125,12.8,17.7,78.0,144.45600000000002,Cat 1,Pre-2010,1990s,False,0.3,Gray,3.0
1996246N08148,SALLY,1996,9,17.200000000000003,127.48387096774194,14.0,20.3,138.0,255.57600000000002,Cat 5,Pre-2010,1990s,False,0.3,Gray,8.0
1996250N08148,UNNAMED,1996,9,15.51,124.965,14.5,16.9,28.0,51.856,TD,Pre-2010,1990s,False,0.3,Gray,1.0
1996254N13138,VIOLET,1996,9,19.233766233766232,129.58311688311687,14.9,25.0,130.0,240.76000000000002,Cat 4,Pre-2010,1990s,False,0.3,Gray,6.0
1996268N15140,ZANE,1996,9,20.338709677419356,128.04193548387096,16.4,24.8,108.0,200.01600000000002,Cat 3,Pre-2010,1990s,False,0.3,Gray,5.0
1996282N11162,ABEL:BETH,1996,10,17.43888888888889,125.3648148148148,15.7,18.8,90.0,166.68,Cat 2,Pre-2010,1990s,False,0.3,Gray,4.0
1996283N12133,BETH,1996,10,16.297435897435896,123.15128205128204,12.0,19.8,50.0,92.60000000000001,TS,Pre-2010,1990s,False,0.3,Gray,2.0
1996299N11121,UNNAMED,1996,10,9.32,118.38,8.6,10.5,15.0,27.78,TD,Pre-2010,1990s,True,0.3,Gray,1.0
1996303N07155,ERNIE,1996,11,10.995918367346938,123.87346938775511,5.1,18.5,50.0,92.60000000000001,TS,Pre-2010,1990s,True,0.3,Gray,2.0
1996305N11121,UNNAMED,1996,10,11.399999999999999,118.14615384615385,10.8,12.5,25.0,46.300000000000004,TD,Pre-2010,1990s,False,0.3,Gray,1.0
1996307N09154,DALE,1996,11,20.394444444444446,132.1277777777778,16.2,25.0,140.0,259.28000000000003,Cat 5,Pre-2010,1990s,False,0.3,Gray,8.0
1996312N14125,ERNIE,1996,11,17.85081967213115,120.01803278688526,13.8,20.2,45.0,83.34,TS,Pre-2010,1990s,False,0.3,Gray,2.0
1996328N08151,UNNAMED,1996,11,13.209677419354838,128.958064516129,8.5,16.0,25.0,46.300000000000004,TD,Pre-2010,1990s,True,0.3,Gray,1.0
1996356N08110,GREG,1996,12,6.11,118.19000000000001,5.2,6.6,45.0,83.34,TS,Pre-2010,1990s,True,0.3,Gray,2.0
1997011N04176,HANNAH,1997,1,9.829629629629629,131.3574074074074,8.4,11.3,45.0,83.34,TS,Pre-2010,1990s,True,0.3,Gray,2.0
1997143N17111,LEVI,1997,5,18.400000000000002,122.44871794871794,16.3,24.6,45.0,83.34,TS,Pre-2010,1990s,False,0.3,Gray,2.0
1997165N12139,OPAL,1997,6,17.00588235294118,133.16176470588235,13.3,24.8,90.0,166.68,Cat 2,Pre-2010,1990s,False,0.3,Gray,4.0
1997167N06162,PETER,1997,6,16.71282051282051,129.1128205128205,13.0,24.9,65.0,120.38000000000001,Cat 1,Pre-2010,1990s,False,0.3,Gray,3.0
1997196N08142,ROSIE,1997,7,19.053333333333335,132.74666666666667,15.1,24.6,140.0,259.28000000000003,Cat 5,Pre-2010,1990s,False,0.3,Gray,8.0
1997202N04152,TINA,1997,7,17.001851851851853,130.73333333333335,13.4,24.9,90.0,166.68,Cat 2,Pre-2010,1990s,False,0.3,Gray,4.0
1997210N15120,VICTOR,1997,7,15.41111111111111,117.13888888888889,15.0,16.3,23.0,42.596000000000004,TD,Pre-2010,1990s,False,0.3,Gray,1.0
1997217N06168,WINNIE,1997,8,23.9,131.39375,23.0,24.9,93.0,172.23600000000002,Cat 2,Pre-2010,1990s,False,0.3,Gray,4.0
1997232N14136,AMBER,1997,8,17.38918918918919,128.75135135135136,13.8,24.7,110.0,203.72,Cat 3,Pre-2010,1990s,False,0.3,Gray,5.0
1997232N17115,ZITA,1997,8,18.457142857142856,116.25714285714285,16.9,19.8,43.0,79.63600000000001,TS,Pre-2010,1990s,False,0.3,Gray,2.0
1997238N19112,CASS,1997,8,19.599999999999998,117.09411764705882,17.2,24.8,45.0,83.34,TS,Pre-2010,1990s,False,0.3,Gray,2.0
1997240N12193,OLIWA,1997,9,25.0,134.9,25.0,25.0,85.0,157.42000000000002,Cat 2,Pre-2010,1990s,False,0.3,Gray,4.0
1997273N13151,UNNAMED,1997,10,19.4125,132.9375,19.1,19.6,28.0,51.856,TD,Pre-2010,1990s,False,0.3,Gray,1.0
1997283N07177,IVAN,1997,10,18.32982456140351,126.39473684210526,14.5,24.8,158.0,292.61600000000004,Cat 5,Pre-2010,1990s,False,0.3,Gray,8.0
1997298N06140,LINDA,1997,10,10.340909090909092,126.28636363636365,8.1,11.8,33.0,61.116,TD,Pre-2010,1990s,True,0.3,Gray,1.0
1997299N07169,KEITH,1997,11,17.975,134.95,17.6,18.4,118.0,218.536,Cat 4,Pre-2010,1990s,False,0.3,Gray,6.0
1997311N10151,MORT,1997,11,14.278378378378378,127.45675675675675,12.9,16.0,65.0,120.38000000000001,Cat 1,Pre-2010,1990s,False,0.3,Gray,3.0
1997333N06194,PAKA,1997,12,17.853571428571428,132.53571428571428,16.3,20.1,118.0,218.536,Cat 4,Pre-2010,1990s,False,0.3,Gray,6.0
1998187N17132,UNNAMED,1998,7,20.765853658536585,128.26829268292684,17.2,25.0,30.0,55.56,TD,Pre-2010,1990s,False,0.3,Gray,1.0
1998188N18117,NICHOLE,1998,7,22.42391304347826,118.66739130434782,18.3,24.6,48.0,88.896,TS,Pre-2010,1990s,False,0.3,Gray,2.0
1998213N14128,OTTO,1998,8,18.20357142857143,124.34285714285714,14.1,25.0,90.0,166.68,Cat 2,Pre-2010,1990s,False,0.3,Gray,4.0
1998217N10130,PENNY,1998,8,15.656756756756755,123.3081081081081,10.2,19.8,45.0,83.34,TS,Pre-2010,1990s,False,0.3,Gray,2.0
1998233N18115,UNNAMED,1998,8,17.8,115.4,17.8,17.8,29.0,53.708000000000006,TD,Pre-2010,1990s,False,0.3,Gray,1.0
1998235N17131,REX,1998,8,20.875999999999998,130.58,16.6,25.0,53.0,98.156,TS,Pre-2010,1990s,False,0.3,Gray,2.0
1998243N23122,UNNAMED,1998,8,24.0,123.64444444444445,22.6,24.9,25.0,46.300000000000004,TD,Pre-2010,1990s,False,0.3,Gray,1.0
1998254N20116,UNNAMED,1998,9,20.36,115.38,20.2,20.5,29.0,53.708000000000006,TD,Pre-2010,1990s,False,0.3,Gray,1.0
1998258N19126,TODD,1998,9,21.14782608695652,131.20434782608694,19.4,24.7,125.0,231.5,Cat 4,Pre-2010,1990s,False,0.3,Gray,6.0
1998259N17118,VICKI,1998,9,17.997560975609755,121.53658536585365,16.0,24.8,83.0,153.716,Cat 2,Pre-2010,1990s,False,0.3,Gray,4.0
1998267N13134,YANNI,1998,9,19.333333333333332,126.8638888888889,12.9,24.9,50.0,92.60000000000001,TS,Pre-2010,1990s,False,0.3,Gray,2.0
1998277N24122,UNNAMED,1998,10,24.195833333333336,122.66250000000001,23.8,25.0,30.0,55.56,TD,Pre-2010,1990s,False,0.3,Gray,1.0
1998281N11151,ZEB,1998,10,16.647368421052633,125.49736842105263,11.0,24.6,155.0,287.06,Cat 5,Pre-2010,1990s,False,0.3,Gray,8.0
1998283N13149,UNNAMED,1998,10,16.985714285714288,130.1142857142857,14.3,18.2,30.0,55.56,TD,Pre-2010,1990s,False,0.3,Gray,1.0
1998285N12149,BABS,1998,10,15.347000000000001,124.167,10.7,25.0,135.0,250.02,Cat 4,Pre-2010,1990s,False,0.3,Gray,6.0
1998315N09116,CHIP,1998,11,9.350000000000001,115.5,9.3,9.4,23.0,42.596000000000004,TD,Pre-2010,1990s,True,0.3,Gray,1.0
1998321N11117,DAWN,1998,11,10.457142857142857,116.47142857142856,9.5,11.5,20.0,37.04,TD,Pre-2010,1990s,True,0.3,Gray,1.0
1998327N09126,ELVIS,1998,11,10.7125,120.76875,9.2,12.3,30.0,55.56,TD,Pre-2010,1990s,True,0.3,Gray,1.0
1998342N06141,FAITH,1998,12,11.142307692307693,124.9423076923077,9.5,12.0,90.0,166.68,Cat 2,Pre-2010,1990s,True,0.3,Gray,4.0
1998351N11125,UNNAMED,1998,12,14.505882352941176,121.8941176470588,10.9,18.7,25.0,46.300000000000004,TD,Pre-2010,1990s,False,0.3,Gray,1.0
1998353N13113,UNNAMED,1998,12,18.900000000000002,115.97272727272728,17.9,19.7,30.0,55.56,TD,Pre-2010,1990s,False,0.3,Gray,1.0
1999045N11138,IRIS,1999,2,12.566666666666666,130.49333333333334,11.3,15.2,35.0,64.82000000000001,TS,Pre-2010,1990s,False,0.3,Gray,2.0
1999096N10136,UNNAMED,1999,4,12.49090909090909,130.02424242424243,10.3,13.9,35.0,64.82000000000001,TS,Pre-2010,1990s,False,0.3,Gray,2.0
1999111N08126,KATE,1999,4,14.417777777777777,128.68444444444444,7.6,21.2,63.0,116.676,TS,Pre-2010,1990s,True,0.3,Gray,2.0
1999116N14114,LEO,1999,4,20.383333333333333,115.35833333333333,19.3,21.2,108.0,200.01600000000002,Cat 3,Pre-2010,1990s,False,0.3,Gray,5.0
1999151N09132,MAGGIE,1999,5,15.289655172413791,127.36206896551724,9.3,22.8,103.0,190.756,Cat 3,Pre-2010,1990s,True,0.3,Gray,5.0
1999155N15117,UNNAMED,1999,6,14.958333333333334,115.95,14.5,16.0,29.0,53.708000000000006,TD,Pre-2010,1990s,False,0.3,Gray,1.0
1999201N25134,UNNAMED,1999,7,24.8,134.0,24.6,25.0,20.0,37.04,TD,Pre-2010,1990s,False,0.3,Gray,1.0
1999203N17129,NEIL,1999,7,19.24814814814815,126.02962962962964,17.0,24.4,40.0,74.08,TS,Pre-2010,1990s,False,0.3,Gray,2.0
1999204N17117,UNNAMED,1999,7,19.141176470588235,116.2,16.5,25.0,35.0,64.82000000000001,TS,Pre-2010,1990s,False,0.3,Gray,2.0
1999208N06139,OLGA,1999,7,18.91923076923077,132.40769230769232,12.1,24.8,63.0,116.676,TS,Pre-2010,1990s,False,0.3,Gray,2.0
1999218N21116,RACHEL,1999,8,22.48125,118.81875,21.0,25.0,35.0,64.82000000000001,TS,Pre-2010,1990s,False,0.3,Gray,2.0
1999230N12129,SAM,1999,8,17.042857142857144,122.59714285714284,11.6,21.7,65.0,120.38000000000001,Cat 1,Pre-2010,1990s,False,0.3,Gray,3.0
1999241N12133,WENDY,1999,8,15.683673469387756,125.30204081632654,11.5,24.6,40.0,74.08,TS,Pre-2010,1990s,False,0.3,Gray,2.0
1999253N17124,YORK,1999,9,18.540816326530614,119.67551020408165,16.7,21.8,68.0,125.936,Cat 1,Pre-2010,1990s,False,0.3,Gray,3.0
1999260N20130,BART,1999,9,22.379487179487178,127.7025641025641,19.8,25.0,80.0,148.16,Cat 1,Pre-2010,1990s,False,0.3,Gray,3.0
1999266N18113,CAM,1999,9,21.191666666666666,115.3,19.9,22.1,45.0,83.34,TS,Pre-2010,1990s,False,0.3,Gray,2.0
1999275N16135,DAN,1999,10,19.2765625,123.3921875,16.2,25.0,105.0,194.46,Cat 3,Pre-2010,1990s,False,0.3,Gray,5.0
1999288N12129,EVE,1999,10,14.196428571428571,122.24285714285715,11.4,17.4,40.0,74.08,TS,Pre-2010,1990s,False,0.3,Gray,2.0
1999310N09138,FRANKIE,1999,11,11.790909090909091,126.57272727272726,10.4,13.1,35.0,64.82000000000001,TS,Pre-2010,1990s,False,0.3,Gray,2.0
1999315N13127,GLORIA,1999,11,15.05,130.2875,10.3,24.7,53.0,98.156,TS,Pre-2010,1990s,False,0.3,Gray,2.0
1999334N11118,UNNAMED,1999,11,10.84,116.38,10.5,11.3,15.0,27.78,TD,Pre-2010,1990s,False,0.3,Gray,1.0
1999342N08116,UNNAMED,1999,12,7.9,115.55,7.9,7.9,20.0,37.04,TD,Pre-2010,1990s,True,0.3,Gray,1.0
2000125N06136,DAMREY,2000,5,13.208823529411765,132.6529411764706,9.9,16.8,140.0,259.28000000000003,Cat 5,Pre-2010,2000s,True,0.3,Gray,8.0
2000138N16119,LONGWANG,2000,5,19.31904761904762,123.70952380952382,16.0,24.8,45.0,83.34,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2000141N18116,UNNAMED,2000,5,19.31578947368421,120.1263157894737,17.8,22.2,30.0,55.56,TD,Pre-2010,2000s,False,0.3,Gray,1.0
2000150N11117,UNNAMED,2000,5,10.6,116.0,10.5,10.7,20.0,37.04,TD,Pre-2010,2000s,False,0.3,Gray,1.0
2000169N17114,UNNAMED,2000,6,18.266666666666666,115.38333333333333,17.1,19.5,29.0,53.708000000000006,TD,Pre-2010,2000s,False,0.3,Gray,1.0
2000184N13133,KIROGI,2000,7,18.442857142857143,132.44857142857143,13.1,24.9,115.0,212.98000000000002,Cat 4,Pre-2010,2000s,False,0.3,Gray,6.0
2000185N15117,KAI-TAK,2000,7,18.883636363636363,119.53454545454545,15.3,24.5,75.0,138.9,Cat 1,Pre-2010,2000s,False,0.3,Gray,3.0
2000193N10131,UNNAMED,2000,7,14.282352941176471,124.52058823529411,9.5,16.7,25.0,46.300000000000004,TD,Pre-2010,2000s,True,0.3,Gray,1.0
2000196N16122,UNNAMED,2000,7,16.10909090909091,120.39090909090909,15.5,17.6,25.0,46.300000000000004,TD,Pre-2010,2000s,False,0.3,Gray,1.0
2000202N12131,BOLAVEN,2000,7,17.477551020408164,126.5265306122449,12.0,24.9,30.0,55.56,TD,Pre-2010,2000s,False,0.3,Gray,1.0
2000230N08139,BILIS,2000,8,19.76451612903226,126.58709677419354,15.4,25.0,140.0,259.28000000000003,Cat 5,Pre-2010,2000s,False,0.3,Gray,8.0
2000232N12116,KAEMI,2000,8,12.228571428571428,115.52857142857144,12.1,12.3,25.0,46.300000000000004,TD,Pre-2010,2000s,False,0.3,Gray,1.0
2000237N08138,PRAPIROON,2000,8,19.564864864864866,129.34054054054056,11.6,24.7,60.0,111.12,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2000240N22115,MARIA,2000,8,20.06756756756757,115.59189189189188,18.5,22.4,55.0,101.86,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2000245N14157,SAOMAI,2000,9,24.22,132.79,23.6,24.8,120.0,222.24,Cat 4,Pre-2010,2000s,False,0.3,Gray,6.0
2000248N17117,WUKONG,2000,9,17.767857142857142,116.68571428571428,16.6,19.0,65.0,120.38000000000001,Cat 1,Pre-2010,2000s,False,0.3,Gray,3.0
2000248N18126,BOPHA,2000,9,20.47142857142857,126.29761904761905,16.3,25.0,53.0,98.156,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2000295N20146,YAGI,2000,10,23.43846153846154,128.10384615384615,21.7,25.0,70.0,129.64000000000001,Cat 1,Pre-2010,2000s,False,0.3,Gray,3.0
2000299N08139,XANGSANE,2000,10,15.176923076923078,123.1,9.1,24.2,90.0,166.68,Cat 2,Pre-2010,2000s,True,0.3,Gray,4.0
2000305N06136,BEBINCA,2000,10,15.126229508196722,121.74262295081968,6.8,20.6,85.0,157.42000000000002,Cat 2,Pre-2010,2000s,True,0.3,Gray,4.0
2000313N18126,UNNAMED,2000,11,21.099999999999998,124.67857142857143,18.0,25.0,30.0,55.56,TD,Pre-2010,2000s,False,0.3,Gray,1.0
2000332N08133,RUMBIA,2000,11,10.473584905660378,124.69245283018867,8.2,12.0,55.0,101.86,TS,Pre-2010,2000s,True,0.3,Gray,2.0
2000334N08130,RUMBIA,2000,11,9.8,127.3,8.3,12.1,44.0,81.488,TS,Pre-2010,2000s,True,0.3,Gray,2.0
2000364N07130,SOULIK,2000,12,12.885714285714286,130.7904761904762,7.4,17.0,60.0,111.12,TS,Pre-2010,2000s,True,0.3,Gray,2.0
2001047N09134,UNNAMED,2001,2,11.434042553191489,124.01702127659574,8.8,15.1,25.0,46.300000000000004,TD,Pre-2010,2000s,True,0.3,Gray,1.0
2001106N04138,UNNAMED,2001,4,10.746666666666668,129.4488888888889,6.1,15.5,25.0,46.300000000000004,TD,Pre-2010,2000s,True,0.3,Gray,1.0
2001125N05129,CIMARON,2001,5,13.891666666666667,123.04305555555555,5.3,24.9,50.0,92.60000000000001,TS,Pre-2010,2000s,True,0.3,Gray,2.0
2001170N11138,CHEBI,2001,6,17.662068965517243,125.22068965517242,12.2,24.8,98.0,181.496,Cat 3,Pre-2010,2000s,False,0.3,Gray,5.0
2001180N15118,DURIAN,2001,6,15.88888888888889,116.3777777777778,15.0,16.6,35.0,64.82000000000001,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2001181N08141,UTOR,2001,7,18.014285714285712,123.83214285714287,12.5,22.3,80.0,148.16,Cat 1,Pre-2010,2000s,False,0.3,Gray,3.0
2001189N13130,TRAMI,2001,7,19.386486486486486,124.16756756756756,12.8,24.5,40.0,74.08,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2001204N19127,YUTU,2001,7,19.922222222222224,120.89999999999999,18.7,20.6,85.0,157.42000000000002,Cat 2,Pre-2010,2000s,False,0.3,Gray,4.0
2001206N14134,TORAJI,2001,7,18.71,126.3875,13.8,24.8,93.0,172.23600000000002,Cat 2,Pre-2010,2000s,False,0.3,Gray,4.0
2001213N18139,UNNAMED,2001,8,23.0375,127.625,20.7,25.0,29.0,53.708000000000006,TD,Pre-2010,2000s,False,0.3,Gray,1.0
2001220N17118,USAGI,2001,8,16.759999999999998,116.24000000000001,16.7,16.8,25.0,46.300000000000004,TD,Pre-2010,2000s,False,0.3,Gray,1.0
2001225N18146,PABUK,2001,8,25.0,134.8,25.0,25.0,88.0,162.976,Cat 2,Pre-2010,2000s,False,0.3,Gray,4.0
2001228N15118,UNNAMED,2001,8,15.660606060606058,117.24545454545455,14.0,17.0,29.0,53.708000000000006,TD,Pre-2010,2000s,False,0.3,Gray,1.0
2001239N19116,FITOW,2001,8,19.3,115.43333333333334,19.3,19.3,15.0,27.78,TD,Pre-2010,2000s,False,0.3,Gray,1.0
2001248N23125,NARI,2001,9,23.442105263157895,120.80526315789474,22.5,24.9,75.0,138.9,Cat 1,Pre-2010,2000s,False,0.3,Gray,3.0
2001264N21126,LEKIMA,2001,9,21.3078125,122.1453125,19.3,25.0,93.0,172.23600000000002,Cat 2,Pre-2010,2000s,False,0.3,Gray,4.0
2001284N16132,HAIYAN,2001,10,19.6875,128.95250000000001,16.1,24.9,83.0,153.716,Cat 2,Pre-2010,2000s,False,0.3,Gray,4.0
2001309N10130,LINGLING,2001,11,11.459999999999999,122.6925,9.8,13.5,105.0,194.46,Cat 3,Pre-2010,2000s,True,0.3,Gray,5.0
2001321N07148,UNNAMED,2001,11,14.5775,130.8775,11.0,23.2,35.0,64.82000000000001,TS,Pre-2010,2000s,False,0.3,Gray,2.0
2001323N05107,UNNAMED,2001,11,8.027272727272727,116.61818181818181,7.1,8.4,35.0,64.82000000000001,TS,Pre-2010,2000s,True,0.3,Gray,2.0
2001338N10130,KAJIKI,2001,12,11.176666666666668,122.78,9.7,12.9,35.0,64.82000000000001,TS,Pre-2010,2000s,True,0.3,Gray,2.0
2002008N07141,TAPAH,2002,1,12.86060606060606,127.89090909090908,9.2,19.0,48.0,88.896,TS,Pre-2010,2000s,True,0.3,Gray,2.0
2002057N06156,MITAG,2002,3,14.728947368421053,132.0421052631579,10.4,18.3,140.0,259.28000000000003,Cat 5,Pre-2010,2000s,False,0.3,Gray,8.0
2002078N04138,UNNAMED,2002,3,8.813157894736841,125.20526315789475,5.6,11.3,30.0,55.56,TD,Pre-2010,2000s,True,0.3,Gray,1.0
2002146N17113,UNNAMED,2002,5,20.736842105263158,117.66842105263157,19.2,23.2,25.0,46.300000000000004,TD,Pre-2010,2000s,False,0.3,Gray,1.0
2002155N20112,NOGURI,2002,6,21.451612903225808,121.33870967741936,19.9,24.9,75.0,138.9,Cat 1,Pre-2010,2000s,False,0.3,Gray,3.0
2002178N04155,CHATAAN,2002,7,22.119999999999997,133.60999999999999,20.1,24.6,130.0,240.76000000000002,Cat 4,Pre-2010,2000s,False,0.3,Gray,6.0
2002178N10139,RAMMASUN,2002,6,18.2,130.60666666666668,12.3,24.7,100.0,185.20000000000002,Cat 3,Pre-2010,2000s,False,0.3,Gray,5.0
2002187N11160,HALONG,2002,7,21.133333333333333,131.225,17.6,24.5,133.0,246.316,Cat 4,Pre-2010,2000s,False,0.3,Gray,6.0
