sid,name,datetime,lat,lon,wind_kt,wind_kmh,year,month,category,decade,era,track_order,opacity,line_color
1993185N09137,LEWIS,1993-07-06 18:00:00,9.2,128.7,25.0,46.300000000000004,1993,7,TD,1990s,Pre-2010,17,0.3,Gray
1993185N09137,LEWIS,1993-07-06 21:00:00,9.6,128.5,28.0,51.856,1993,7,TD,1990s,Pre-2010,18,0.3,Gray
1993185N09137,LEWIS,1993-07-07 00:00:00,9.8,128.2,30.0,55.56,1993,7,TD,1990s,Pre-2010,19,0.3,Gray
1993185N09137,LEWIS,1993-07-07 03:00:00,10.0,127.9,30.0,55.56,1993,7,TD,1990s,Pre-2010,20,0.3,Gray
1993185N09137,LEWIS,1993-07-07 06:00:00,10.3,127.6,30.0,55.56,1993,7,TD,1990s,Pre-2010,21,0.3,Gray
1993185N09137,LEWIS,1993-07-07 09:00:00,10.6,127.3,30.0,55.56,1993,7,TD,1990s,Pre-2010,22,0.3,Gray
1993185N09137,LEWIS,1993-07-07 12:00:00,10.9,127.0,30.0,55.56,1993,7,TD,1990s,Pre-2010,23,0.3,Gray
1993185N09137,LEWIS,1993-07-07 15:00:00,11.2,126.7,30.0,55.56,1993,7,TD,1990s,Pre-2010,24,0.3,Gray
1993185N09137,LEWIS,1993-07-07 18:00:00,11.5,126.3,30.0,55.56,1993,7,TD,1990s,Pre-2010,25,0.3,Gray
1993185N09137,LEWIS,1993-07-07 21:00:00,11.8,125.8,33.0,61.116,1993,7,TD,1990s,Pre-2010,26,0.3,Gray
1993185N09137,LEWIS,1993-07-08 00:00:00,12.1,125.2,35.0,64.82000000000001,1993,7,TS,1990s,Pre-2010,27,0.3,Gray
1993185N09137,LEWIS,1993-07-08 03:00:00,12.4,124.6,35.0,64.82000000000001,1993,7,TS,1990s,Pre-2010,28,0.3,Gray
1993185N09137,LEWIS,1993-07-08 06:00:00,12.8,124.0,35.0,64.82000000000001,1993,7,TS,1990s,Pre-2010,29,0.3,Gray
1993185N09137,LEWIS,1993-07-08 09:00:00,13.0,123.4,35.0,64.82000000000001,1993,7,TS,1990s,Pre-2010,30,0.3,Gray
1993185N09137,LEWIS,1993-07-08 12:00:00,13.2,122.8,35.0,64.82000000000001,1993,7,TS,1990s,Pre-2010,31,0.3,Gray
1993185N09137,LEWIS,1993-07-08 15:00:00,13.4,122.2,43.0,79.63600000000001,1993,7,TS,1990s,Pre-2010,32,0.3,Gray
1993185N09137,LEWIS,1993-07-08 18:00:00,13.6,121.7,35.0,64.82000000000001,1993,7,TS,1990s,Pre-2010,33,0.3,Gray
1993185N09137,LEWIS,1993-07-08 21:00:00,14.0,120.8,48.0,88.896,1993,7,TS,1990s,Pre-2010,34,0.3,Gray
1993185N09137,LEWIS,1993-07-09 00:00:00,14.4,119.9,40.0,74.08,1993,7,TS,1990s,Pre-2010,35,0.3,Gray
1993185N09137,LEWIS,1993-07-09 03:00:00,14.8,119.1,53.0,98.156,1993,7,TS,1990s,Pre-2010,36,0.3,Gray
1993185N09137,LEWIS,1993-07-09 06:00:00,15.3,118.4,40.0,74.08,1993,7,TS,1990s,Pre-2010,37,0.3,Gray
1993185N09137,LEWIS,1993-07-09 09:00:00,15.7,117.6,58.0,107.41600000000001,1993,7,TS,1990s,Pre-2010,38,0.3,Gray
1993185N09137,LEWIS,1993-07-09 12:00:00,16.1,116.8,45.0,83.34,1993,7,TS,1990s,Pre-2010,39,0.3,Gray
1993185N09137,LEWIS,1993-07-09 15:00:00,16.4,115.9,63.0,116.676,1993,7,TS,1990s,Pre-2010,40,0.3,Gray
1993185N09137,LEWIS,1993-07-09 18:00:00,16.8,115.1,45.0,83.34,1993,7,TS,1990s,Pre-2010,41,0.3,Gray
1993193N08144,MARIAN,1993-07-14 00:00:00,9.5,134.3,35.0,64.82000000000001,1993,7,TS,1990s,Pre-2010,1,0.3,Gray
1993193N08144,MARIAN,1993-07-14 03:00:00,10.0,133.6,35.0,64.82000000000001,1993,7,TS,1990s,Pre-2010,2,0.3,Gray
1993193N08144,MARIAN,1993-07-14 06:00:00,10.4,133.0,35.0,64.82000000000001,1993,7,TS,1990s,Pre-2010,3,0.3,Gray
1993193N08144,MARIAN,1993-07-14 09:00:00,10.9,132.4,38.0,70.376,1993,7,TS,1990s,Pre-2010,4,0.3,Gray
1993193N08144,MARIAN,1993-07-14 12:00:00,11.4,131.8,40.0,74.08,1993,7,TS,1990s,Pre-2010,5,0.3,Gray
1993193N08144,MARIAN,1993-07-14 15:00:00,11.9,131.3,43.0,79.63600000000001,1993,7,TS,1990s,Pre-2010,6,0.3,Gray
1993193N08144,MARIAN,1993-07-14 18:00:00,12.5,130.7,45.0,83.34,1993,7,TS,1990s,Pre-2010,7,0.3,Gray
1993193N08144,MARIAN,1993-07-14 21:00:00,13.0,130.2,45.0,83.34,1993,7,TS,1990s,Pre-2010,8,0.3,Gray
1993193N08144,MARIAN,1993-07-15 00:00:00,13.5,129.7,45.0,83.34,1993,7,TS,1990s,Pre-2010,9,0.3,Gray
1993193N08144,MARIAN,1993-07-15 03:00:00,13.9,129.2,43.0,79.63600000000001,1993,7,TS,1990s,Pre-2010,10,0.3,Gray
1993193N08144,MARIAN,1993-07-15 06:00:00,14.2,128.7,40.0,74.08,1993,7,TS,1990s,Pre-2010,11,0.3,Gray
1993193N08144,MARIAN,1993-07-15 09:00:00,14.5,128.2,38.0,70.376,1993,7,TS,1990s,Pre-2010,12,0.3,Gray
1993193N08144,MARIAN,1993-07-15 12:00:00,14.8,127.7,35.0,64.82000000000001,1993,7,TS,1990s,Pre-2010,13,0.3,Gray
1993193N08144,MARIAN,1993-07-15 15:00:00,15.1,127.1,33.0,61.116,1993,7,TD,1990s,Pre-2010,14,0.3,Gray
1993193N08144,MARIAN,1993-07-15 18:00:00,15.5,126.5,30.0,55.56,1993,7,TD,1990s,Pre-2010,15,0.3,Gray
1993193N08144,MARIAN,1993-07-15 21:00:00,15.7,126.0,30.0,55.56,1993,7,TD,1990s,Pre-2010,16,0.3,Gray
1993193N08144,MARIAN,1993-07-16 00:00:00,16.0,125.5,30.0,55.56,1993,7,TD,1990s,Pre-2010,17,0.3,Gray
1993193N08144,MARIAN,1993-07-16 03:00:00,16.3,124.9,30.0,55.56,1993,7,TD,1990s,Pre-2010,18,0.3,Gray
1993193N08144,MARIAN,1993-07-16 06:00:00,16.7,124.5,30.0,55.56,1993,7,TD,1990s,Pre-2010,19,0.3,Gray
1993193N08144,MARIAN,1993-07-16 09:00:00,17.0,124.1,28.0,51.856,1993,7,TD,1990s,Pre-2010,20,0.3,Gray
1993193N08144,MARIAN,1993-07-16 12:00:00,17.3,123.7,25.0,46.300000000000004,1993,7,TD,1990s,Pre-2010,21,0.3,Gray
1993193N08144,MARIAN,1993-07-16 15:00:00,17.6,123.3,25.0,46.300000000000004,1993,7,TD,1990s,Pre-2010,22,0.3,Gray
1993193N08144,MARIAN,1993-07-16 18:00:00,17.9,123.1,25.0,46.300000000000004,1993,7,TD,1990s,Pre-2010,23,0.3,Gray
1993193N08144,MARIAN,1993-07-16 21:00:00,18.4,122.9,25.0,46.300000000000004,1993,7,TD,1990s,Pre-2010,24,0.3,Gray
1993193N08144,MARIAN,1993-07-17 00:00:00,19.0,122.9,25.0,46.300000000000004,1993,7,TD,1990s,Pre-2010,25,0.3,Gray
1993193N08144,MARIAN,1993-07-17 03:00:00,19.7,123.7,23.0,42.596000000000004,1993,7,TD,1990s,Pre-2010,26,0.3,Gray
1993193N08144,MARIAN,1993-07-17 06:00:00,20.1,123.6,20.0,37.04,1993,7,TD,1990s,Pre-2010,27,0.3,Gray
1993205N15137,OFELIA,1993-07-25 21:00:00,24.0,134.8,43.0,79.63600000000001,1993,7,TS,1990s,Pre-2010,1,0.3,Gray
1993205N15137,OFELIA,1993-07-26 00:00:00,24.8,134.2,40.0,74.08,1993,7,TS,1990s,Pre-2010,2,0.3,Gray
1993207N19130,PERCY,1993-07-25 18:00:00,19.0,130.0,15.0,27.78,1993,7,TD,1990s,Pre-2010,1,0.3,Gray
1993207N19130,PERCY,1993-07-25 21:00:00,19.0,130.1,18.0,33.336,1993,7,TD,1990s,Pre-2010,2,0.3,Gray
1993207N19130,PERCY,1993-07-26 00:00:00,19.1,130.2,20.0,37.04,1993,7,TD,1990s,Pre-2010,3,0.3,Gray
1993207N19130,PERCY,1993-07-26 03:00:00,19.2,130.3,20.0,37.04,1993,7,TD,1990s,Pre-2010,4,0.3,Gray
1993207N19130,PERCY,1993-07-26 06:00:00,19.3,130.3,20.0,37.04,1993,7,TD,1990s,Pre-2010,5,0.3,Gray
1993207N19130,PERCY,1993-07-26 09:00:00,19.4,130.3,23.0,42.596000000000004,1993,7,TD,1990s,Pre-2010,6,0.3,Gray
1993207N19130,PERCY,1993-07-26 12:00:00,19.5,130.2,25.0,46.300000000000004,1993,7,TD,1990s,Pre-2010,7,0.3,Gray
1993207N19130,PERCY,1993-07-26 15:00:00,19.6,130.1,25.0,46.300000000000004,1993,7,TD,1990s,Pre-2010,8,0.3,Gray
1993207N19130,PERCY,1993-07-26 18:00:00,19.7,130.0,25.0,46.300000000000004,1993,7,TD,1990s,Pre-2010,9,0.3,Gray
1993207N19130,PERCY,1993-07-26 21:00:00,19.8,129.9,25.0,46.300000000000004,1993,7,TD,1990s,Pre-2010,10,0.3,Gray
1993207N19130,PERCY,1993-07-27 00:00:00,19.9,129.8,25.0,46.300000000000004,1993,7,TD,1990s,Pre-2010,11,0.3,Gray
1993207N19130,PERCY,1993-07-27 03:00:00,20.0,129.7,25.0,46.300000000000004,1993,7,TD,1990s,Pre-2010,12,0.3,Gray
1993207N19130,PERCY,1993-07-27 06:00:00,20.4,129.8,25.0,46.300000000000004,1993,7,TD,1990s,Pre-2010,13,0.3,Gray
1993207N19130,PERCY,1993-07-27 09:00:00,20.8,129.7,25.0,46.300000000000004,1993,7,TD,1990s,Pre-2010,14,0.3,Gray
1993207N19130,PERCY,1993-07-27 12:00:00,21.2,129.6,25.0,46.300000000000004,1993,7,TD,1990s,Pre-2010,15,0.3,Gray
1993207N19130,PERCY,1993-07-27 15:00:00,21.7,129.5,28.0,51.856,1993,7,TD,1990s,Pre-2010,16,0.3,Gray
1993207N19130,PERCY,1993-07-27 18:00:00,22.2,129.4,30.0,55.56,1993,7,TD,1990s,Pre-2010,17,0.3,Gray
1993207N19130,PERCY,1993-07-27 21:00:00,22.7,129.3,30.0,55.56,1993,7,TD,1990s,Pre-2010,18,0.3,Gray
1993207N19130,PERCY,1993-07-28 00:00:00,23.2,129.1,30.0,55.56,1993,7,TD,1990s,Pre-2010,19,0.3,Gray
1993207N19130,PERCY,1993-07-28 03:00:00,23.7,128.9,33.0,61.116,1993,7,TD,1990s,Pre-2010,20,0.3,Gray
1993207N19130,PERCY,1993-07-28 06:00:00,24.3,128.8,40.0,74.08,1993,7,TS,1990s,Pre-2010,21,0.3,Gray
1993207N19130,PERCY,1993-07-28 09:00:00,24.7,128.6,40.0,74.08,1993,7,TS,1990s,Pre-2010,22,0.3,Gray
1993211N07161,ROBYN,1993-08-06 15:00:00,17.9,135.0,90.0,166.68,1993,8,Cat 2,1990s,Pre-2010,1,0.3,Gray
1993211N07161,ROBYN,1993-08-06 18:00:00,18.4,134.5,80.0,148.16,1993,8,Cat 1,1990s,Pre-2010,2,0.3,Gray
1993211N07161,ROBYN,1993-08-06 21:00:00,18.9,134.0,100.0,185.20000000000002,1993,8,Cat 3,1990s,Pre-2010,3,0.3,Gray
1993211N07161,ROBYN,1993-08-07 00:00:00,19.4,133.4,80.0,148.16,1993,8,Cat 1,1990s,Pre-2010,4,0.3,Gray
1993211N07161,ROBYN,1993-08-07 03:00:00,19.7,133.0,110.0,203.72,1993,8,Cat 3,1990s,Pre-2010,5,0.3,Gray
1993211N07161,ROBYN,1993-08-07 06:00:00,20.1,132.6,85.0,157.42000000000002,1993,8,Cat 2,1990s,Pre-2010,6,0.3,Gray
1993211N07161,ROBYN,1993-08-07 09:00:00,20.5,132.2,118.0,218.536,1993,8,Cat 4,1990s,Pre-2010,7,0.3,Gray
1993211N07161,ROBYN,1993-08-07 12:00:00,20.9,131.9,85.0,157.42000000000002,1993,8,Cat 2,1990s,Pre-2010,8,0.3,Gray
1993211N07161,ROBYN,1993-08-07 15:00:00,21.5,131.6,85.0,157.42000000000002,1993,8,Cat 2,1990s,Pre-2010,9,0.3,Gray
1993211N07161,ROBYN,1993-08-07 18:00:00,22.0,131.3,85.0,157.42000000000002,1993,8,Cat 2,1990s,Pre-2010,10,0.3,Gray
1993211N07161,ROBYN,1993-08-07 21:00:00,22.6,131.1,85.0,157.42000000000002,1993,8,Cat 2,1990s,Pre-2010,11,0.3,Gray
1993211N07161,ROBYN,1993-08-08 00:00:00,23.3,130.8,85.0,157.42000000000002,1993,8,Cat 2,1990s,Pre-2010,12,0.3,Gray
1993211N07161,ROBYN,1993-08-08 03:00:00,23.8,130.5,85.0,157.42000000000002,1993,8,Cat 2,1990s,Pre-2010,13,0.3,Gray
1993211N07161,ROBYN,1993-08-08 06:00:00,24.3,130.3,85.0,157.42000000000002,1993,8,Cat 2,1990s,Pre-2010,14,0.3,Gray
1993211N07161,ROBYN,1993-08-08 09:00:00,24.8,130.1,85.0,157.42000000000002,1993,8,Cat 2,1990s,Pre-2010,15,0.3,Gray
1993215N08154,STEVE,1993-08-11 06:00:00,18.8,134.8,50.0,92.60000000000001,1993,8,TS,1990s,Pre-2010,1,0.3,Gray
1993215N08154,STEVE,1993-08-11 09:00:00,19.2,134.4,50.0,92.60000000000001,1993,8,TS,1990s,Pre-2010,2,0.3,Gray
1993215N08154,STEVE,1993-08-11 12:00:00,19.6,134.1,40.0,74.08,1993,8,TS,1990s,Pre-2010,3,0.3,Gray
1993215N08154,STEVE,1993-08-11 15:00:00,20.0,133.7,48.0,88.896,1993,8,TS,1990s,Pre-2010,4,0.3,Gray
1993215N08154,STEVE,1993-08-11 18:00:00,20.4,133.4,40.0,74.08,1993,8,TS,1990s,Pre-2010,5,0.3,Gray
1993215N08154,STEVE,1993-08-11 21:00:00,20.8,133.0,43.0,79.63600000000001,1993,8,TS,1990s,Pre-2010,6,0.3,Gray
1993215N08154,STEVE,1993-08-12 00:00:00,21.3,132.6,40.0,74.08,1993,8,TS,1990s,Pre-2010,7,0.3,Gray
1993215N08154,STEVE,1993-08-12 03:00:00,21.8,132.1,35.0,64.82000000000001,1993,8,TS,1990s,Pre-2010,8,0.3,Gray
1993215N08154,STEVE,1993-08-12 06:00:00,22.2,131.5,30.0,55.56,1993,8,TD,1990s,Pre-2010,9,0.3,Gray
1993215N08154,STEVE,1993-08-12 09:00:00,22.7,131.1,28.0,51.856,1993,8,TD,1990s,Pre-2010,10,0.3,Gray
1993215N08154,STEVE,1993-08-12 12:00:00,23.1,130.6,25.0,46.300000000000004,1993,8,TD,1990s,Pre-2010,11,0.3,Gray
1993215N08154,STEVE,1993-08-12 15:00:00,23.5,130.1,25.0,46.300000000000004,1993,8,TD,1990s,Pre-2010,12,0.3,Gray
1993215N08154,STEVE,1993-08-12 18:00:00,23.8,129.5,25.0,46.300000000000004,1993,8,TD,1990s,Pre-2010,13,0.3,Gray
1993215N08154,STEVE,1993-08-12 21:00:00,24.2,128.9,23.0,42.596000000000004,1993,8,TD,1990s,Pre-2010,14,0.3,Gray
1993215N08154,STEVE,1993-08-13 00:00:00,24.5,128.3,20.0,37.04,1993,8,TD,1990s,Pre-2010,15,0.3,Gray
1993215N08154,STEVE,1993-08-13 03:00:00,24.7,127.8,20.0,37.04,1993,8,TD,1990s,Pre-2010,16,0.3,Gray
1993215N08154,STEVE,1993-08-13 06:00:00,24.9,127.3,20.0,37.04,1993,8,TD,1990s,Pre-2010,17,0.3,Gray
1993224N07153,TASHA,1993-08-14 18:00:00,8.9,134.5,20.0,37.04,1993,8,TD,1990s,Pre-2010,1,0.3,Gray
1993224N07153,TASHA,1993-08-14 21:00:00,9.1,133.5,23.0,42.596000000000004,1993,8,TD,1990s,Pre-2010,2,0.3,Gray
1993224N07153,TASHA,1993-08-15 00:00:00,9.5,132.6,25.0,46.300000000000004,1993,8,TD,1990s,Pre-2010,3,0.3,Gray
1993224N07153,TASHA,1993-08-15 03:00:00,9.9,131.7,25.0,46.300000000000004,1993,8,TD,1990s,Pre-2010,4,0.3,Gray
1993224N07153,TASHA,1993-08-15 06:00:00,10.6,131.0,25.0,46.300000000000004,1993,8,TD,1990s,Pre-2010,5,0.3,Gray
1993224N07153,TASHA,1993-08-15 09:00:00,11.5,130.3,25.0,46.300000000000004,1993,8,TD,1990s,Pre-2010,6,0.3,Gray
1993224N07153,TASHA,1993-08-15 12:00:00,12.3,129.7,25.0,46.300000000000004,1993,8,TD,1990s,Pre-2010,7,0.3,Gray
1993224N07153,TASHA,1993-08-15 15:00:00,13.0,129.3,25.0,46.300000000000004,1993,8,TD,1990s,Pre-2010,8,0.3,Gray
1993224N07153,TASHA,1993-08-15 18:00:00,13.6,129.0,25.0,46.300000000000004,1993,8,TD,1990s,Pre-2010,9,0.3,Gray
1993224N07153,TASHA,1993-08-15 21:00:00,14.2,128.6,28.0,51.856,1993,8,TD,1990s,Pre-2010,10,0.3,Gray
1993224N07153,TASHA,1993-08-16 00:00:00,14.8,128.3,30.0,55.56,1993,8,TD,1990s,Pre-2010,11,0.3,Gray
1993224N07153,TASHA,1993-08-16 03:00:00,15.3,128.0,30.0,55.56,1993,8,TD,1990s,Pre-2010,12,0.3,Gray
1993224N07153,TASHA,1993-08-16 06:00:00,15.6,127.6,30.0,55.56,1993,8,TD,1990s,Pre-2010,13,0.3,Gray
1993224N07153,TASHA,1993-08-16 09:00:00,15.9,127.1,33.0,61.116,1993,8,TD,1990s,Pre-2010,14,0.3,Gray
1993224N07153,TASHA,1993-08-16 12:00:00,16.2,126.7,35.0,64.82000000000001,1993,8,TS,1990s,Pre-2010,15,0.3,Gray
1993224N07153,TASHA,1993-08-16 15:00:00,16.5,126.3,35.0,64.82000000000001,1993,8,TS,1990s,Pre-2010,16,0.3,Gray
1993224N07153,TASHA,1993-08-16 18:00:00,16.8,126.0,35.0,64.82000000000001,1993,8,TS,1990s,Pre-2010,17,0.3,Gray
1993224N07153,TASHA,1993-08-16 21:00:00,17.1,125.6,38.0,70.376,1993,8,TS,1990s,Pre-2010,18,0.3,Gray
1993224N07153,TASHA,1993-08-17 00:00:00,17.5,125.3,35.0,64.82000000000001,1993,8,TS,1990s,Pre-2010,19,0.3,Gray
1993224N07153,TASHA,1993-08-17 03:00:00,17.8,124.9,40.0,74.08,1993,8,TS,1990s,Pre-2010,20,0.3,Gray
1993224N07153,TASHA,1993-08-17 06:00:00,18.1,124.4,35.0,64.82000000000001,1993,8,TS,1990s,Pre-2010,21,0.3,Gray
1993224N07153,TASHA,1993-08-17 09:00:00,18.4,124.0,43.0,79.63600000000001,1993,8,TS,1990s,Pre-2010,22,0.3,Gray
1993224N07153,TASHA,1993-08-17 12:00:00,18.6,123.6,40.0,74.08,1993,8,TS,1990s,Pre-2010,23,0.3,Gray
1993224N07153,TASHA,1993-08-17 15:00:00,18.8,123.1,45.0,83.34,1993,8,TS,1990s,Pre-2010,24,0.3,Gray
1993224N07153,TASHA,1993-08-17 18:00:00,18.9,122.6,45.0,83.34,1993,8,TS,1990s,Pre-2010,25,0.3,Gray
1993224N07153,TASHA,1993-08-17 21:00:00,19.0,122.0,48.0,88.896,1993,8,TS,1990s,Pre-2010,26,0.3,Gray
1993224N07153,TASHA,1993-08-18 00:00:00,19.2,121.4,45.0,83.34,1993,8,TS,1990s,Pre-2010,27,0.3,Gray
1993224N07153,TASHA,1993-08-18 03:00:00,19.3,120.8,50.0,92.60000000000001,1993,8,TS,1990s,Pre-2010,28,0.3,Gray
1993224N07153,TASHA,1993-08-18 06:00:00,19.5,120.2,45.0,83.34,1993,8,TS,1990s,Pre-2010,29,0.3,Gray
1993224N07153,TASHA,1993-08-18 09:00:00,19.6,119.6,53.0,98.156,1993,8,TS,1990s,Pre-2010,30,0.3,Gray
1993224N07153,TASHA,1993-08-18 12:00:00,19.7,119.0,50.0,92.60000000000001,1993,8,TS,1990s,Pre-2010,31,0.3,Gray
1993224N07153,TASHA,1993-08-18 15:00:00,19.8,118.4,55.0,101.86,1993,8,TS,1990s,Pre-2010,32,0.3,Gray
1993224N07153,TASHA,1993-08-18 18:00:00,19.9,117.9,50.0,92.60000000000001,1993,8,TS,1990s,Pre-2010,33,0.3,Gray
1993224N07153,TASHA,1993-08-18 21:00:00,19.8,117.4,58.0,107.41600000000001,1993,8,TS,1990s,Pre-2010,34,0.3,Gray
1993224N07153,TASHA,1993-08-19 00:00:00,19.7,116.9,50.0,92.60000000000001,1993,8,TS,1990s,Pre-2010,35,0.3,Gray
1993224N07153,TASHA,1993-08-19 03:00:00,19.7,116.4,63.0,116.676,1993,8,TS,1990s,Pre-2010,36,0.3,Gray
1993224N07153,TASHA,1993-08-19 06:00:00,19.6,116.0,55.0,101.86,1993,8,TS,1990s,Pre-2010,37,0.3,Gray
1993224N07153,TASHA,1993-08-19 09:00:00,19.6,115.5,65.0,120.38000000000001,1993,8,Cat 1,1990s,Pre-2010,38,0.3,Gray
1993224N07153,TASHA,1993-08-19 12:00:00,19.6,115.1,55.0,101.86,1993,8,TS,1990s,Pre-2010,39,0.3,Gray
1993231N09134,WINONA,1993-08-19 06:00:00,9.0,134.0,20.0,37.04,1993,8,TD,1990s,Pre-2010,1,0.3,Gray
1993231N09134,WINONA,1993-08-19 09:00:00,9.1,133.5,20.0,37.04,1993,8,TD,1990s,Pre-2010,2,0.3,Gray
1993231N09134,WINONA,1993-08-19 12:00:00,9.1,133.1,20.0,37.04,1993,8,TD,1990s,Pre-2010,3,0.3,Gray
1993231N09134,WINONA,1993-08-19 15:00:00,9.1,132.7,20.0,37.04,1993,8,TD,1990s,Pre-2010,4,0.3,Gray
1993231N09134,WINONA,1993-08-19 18:00:00,9.2,132.3,20.0,37.04,1993,8,TD,1990s,Pre-2010,5,0.3,Gray
1993231N09134,WINONA,1993-08-19 21:00:00,9.2,131.9,20.0,37.04,1993,8,TD,1990s,Pre-2010,6,0.3,Gray
1993231N09134,WINONA,1993-08-20 00:00:00,9.3,131.6,20.0,37.04,1993,8,TD,1990s,Pre-2010,7,0.3,Gray
1993231N09134,WINONA,1993-08-20 03:00:00,9.3,131.2,20.0,37.04,1993,8,TD,1990s,Pre-2010,8,0.3,Gray
1993231N09134,WINONA,1993-08-20 06:00:00,9.4,130.9,20.0,37.04,1993,8,TD,1990s,Pre-2010,9,0.3,Gray
1993231N09134,WINONA,1993-08-20 09:00:00,9.5,130.5,20.0,37.04,1993,8,TD,1990s,Pre-2010,10,0.3,Gray
1993231N09134,WINONA,1993-08-20 12:00:00,9.5,130.2,20.0,37.04,1993,8,TD,1990s,Pre-2010,11,0.3,Gray
1993231N09134,WINONA,1993-08-20 15:00:00,9.5,130.0,20.0,37.04,1993,8,TD,1990s,Pre-2010,12,0.3,Gray
1993231N09134,WINONA,1993-08-20 18:00:00,9.6,129.7,20.0,37.04,1993,8,TD,1990s,Pre-2010,13,0.3,Gray
1993231N09134,WINONA,1993-08-20 21:00:00,9.6,129.3,20.0,37.04,1993,8,TD,1990s,Pre-2010,14,0.3,Gray
1993231N09134,WINONA,1993-08-21 00:00:00,9.7,128.9,20.0,37.04,1993,8,TD,1990s,Pre-2010,15,0.3,Gray
1993231N09134,WINONA,1993-08-21 03:00:00,9.8,128.6,23.0,42.596000000000004,1993,8,TD,1990s,Pre-2010,16,0.3,Gray
1993231N09134,WINONA,1993-08-21 06:00:00,9.9,128.3,25.0,46.300000000000004,1993,8,TD,1990s,Pre-2010,17,0.3,Gray
1993231N09134,WINONA,1993-08-21 09:00:00,10.0,127.8,25.0,46.300000000000004,1993,8,TD,1990s,Pre-2010,18,0.3,Gray
1993231N09134,WINONA,1993-08-21 12:00:00,10.2,127.3,25.0,46.300000000000004,1993,8,TD,1990s,Pre-2010,19,0.3,Gray
1993231N09134,WINONA,1993-08-21 15:00:00,10.4,126.7,25.0,46.300000000000004,1993,8,TD,1990s,Pre-2010,20,0.3,Gray
1993231N09134,WINONA,1993-08-21 18:00:00,10.7,126.1,25.0,46.300000000000004,1993,8,TD,1990s,Pre-2010,21,0.3,Gray
1993231N09134,WINONA,1993-08-21 21:00:00,11.0,125.4,25.0,46.300000000000004,1993,8,TD,1990s,Pre-2010,22,0.3,Gray
1993231N09134,WINONA,1993-08-22 00:00:00,11.3,124.8,25.0,46.300000000000004,1993,8,TD,1990s,Pre-2010,23,0.3,Gray
1993231N09134,WINONA,1993-08-22 03:00:00,11.5,124.3,25.0,46.300000000000004,1993,8,TD,1990s,Pre-2010,24,0.3,Gray
1993231N09134,WINONA,1993-08-22 06:00:00,11.7,124.3,25.0,46.300000000000004,1993,8,TD,1990s,Pre-2010,25,0.3,Gray
1993231N09134,WINONA,1993-08-22 09:00:00,11.7,123.9,25.0,46.300000000000004,1993,8,TD,1990s,Pre-2010,26,0.3,Gray
1993231N09134,WINONA,1993-08-22 12:00:00,11.6,123.5,25.0,46.300000000000004,1993,8,TD,1990s,Pre-2010,27,0.3,Gray
1993231N09134,WINONA,1993-08-22 15:00:00,11.6,122.9,28.0,51.856,1993,8,TD,1990s,Pre-2010,28,0.3,Gray
1993231N09134,WINONA,1993-08-22 18:00:00,11.7,122.2,30.0,55.56,1993,8,TD,1990s,Pre-2010,29,0.3,Gray
1993231N09134,WINONA,1993-08-22 21:00:00,11.7,121.5,30.0,55.56,1993,8,TD,1990s,Pre-2010,30,0.3,Gray
1993231N09134,WINONA,1993-08-23 00:00:00,11.7,120.9,30.0,55.56,1993,8,TD,1990s,Pre-2010,31,0.3,Gray
1993231N09134,WINONA,1993-08-23 03:00:00,11.8,120.4,33.0,61.116,1993,8,TD,1990s,Pre-2010,32,0.3,Gray
1993231N09134,WINONA,1993-08-23 06:00:00,11.9,120.0,35.0,64.82000000000001,1993,8,TS,1990s,Pre-2010,33,0.3,Gray
1993231N09134,WINONA,1993-08-23 09:00:00,11.9,119.6,35.0,64.82000000000001,1993,8,TS,1990s,Pre-2010,34,0.3,Gray
1993231N09134,WINONA,1993-08-23 12:00:00,12.0,119.2,35.0,64.82000000000001,1993,8,TS,1990s,Pre-2010,35,0.3,Gray
1993231N09134,WINONA,1993-08-23 15:00:00,12.1,118.7,38.0,70.376,1993,8,TS,1990s,Pre-2010,36,0.3,Gray
1993231N09134,WINONA,1993-08-23 18:00:00,12.4,118.2,35.0,64.82000000000001,1993,8,TS,1990s,Pre-2010,37,0.3,Gray
1993231N09134,WINONA,1993-08-23 21:00:00,12.6,117.8,40.0,74.08,1993,8,TS,1990s,Pre-2010,38,0.3,Gray
1993231N09134,WINONA,1993-08-24 00:00:00,13.1,117.5,40.0,74.08,1993,8,TS,1990s,Pre-2010,39,0.3,Gray
1993231N09134,WINONA,1993-08-24 03:00:00,13.6,117.2,43.0,79.63600000000001,1993,8,TS,1990s,Pre-2010,40,0.3,Gray
1993231N09134,WINONA,1993-08-24 06:00:00,14.2,117.0,40.0,74.08,1993,8,TS,1990s,Pre-2010,41,0.3,Gray
1993231N09134,WINONA,1993-08-24 09:00:00,14.6,116.7,45.0,83.34,1993,8,TS,1990s,Pre-2010,42,0.3,Gray
1993231N09134,WINONA,1993-08-24 12:00:00,15.0,116.6,40.0,74.08,1993,8,TS,1990s,Pre-2010,43,0.3,Gray
1993231N09134,WINONA,1993-08-24 15:00:00,15.3,116.4,45.0,83.34,1993,8,TS,1990s,Pre-2010,44,0.3,Gray
1993231N09134,WINONA,1993-08-24 18:00:00,15.6,116.3,40.0,74.08,1993,8,TS,1990s,Pre-2010,45,0.3,Gray
