disaster_id,storm_name,year,month,day,location,deaths,affected,displaced,damage_usd_thousands,damage_usd_adj_thousands,decade,damage_usd,damage_usd_adj,damage_billions,storm_name_clean
2018-0044-PHL,Tropical storm 'Basyang' (Sanba),2018,2.0,12.0,"Palawan (Mimaropa); Capiz, Iloilo, Negros occidental (Region IV - Western Visayas); Bohol, Cebu, Negros Oriental, Siquijor (Region VII - Central Visayas); Biliran, Eastern Samar, Leyte, Samar, Southern Leyte (Region VII - Eastern Visayas); Agusan del Norte, Dinagat Isl., Surigao del Norte, Surigao del Sur (REgion XIII - Caraga)",0,254859,0,3070.0,3835.0,2010s,3070000.0,3835000.0,0.00307,Tropical storm 'Basyang' (Sanba)
2018-0227-PHL,Tyhoon 'Son Tinh',2018,7.0,17.0,,16,2231101,0,88000.0,109932.0,2010s,88000000.0,109932000.0,0.088,Tyhoon 'Son Tinh'
2018-0341-PHL,Typhoon Mangkut (Ompong),2018,9.0,16.0,"Apayao, Benguet, Cagayan, Kalinga, Isabela, Abra, Ilocos Norte and Ilocos Sur",84,3800138,0,32033.0,40016.0,2010s,32033000.0,40016000.0,0.032033,Typhoon Mangkut (Ompong)
2018-0347-PHL,Tropical Storm Yagi,2018,9.0,19.0,"I, III, CAR, NCR, and CALABARZON",5,1709511,0,19000.0,23735.0,2010s,19000000.0,23735000.0,0.019,Tropical Storm Yagi
2018-0399-PHL,Typhoon 'Yutu' (Rosita),2018,10.0,30.0,"Ilocos norte, Ilocos Sur, la Union, Pangasinan (Region 1 - Ilocos); Cagayan, Isabela, Nueva Vizcaya, Quirino (Region II - Cagayan Valley); Aurora, Nueva Ecija, Tarlac, Zambales (Region III - Central Luzon); Northern Samar (REgion VIII - Eastern Visayas); Abra, Apayao, Benguet, Ifugao, Kalinga, Mountain province (CAR)",12,253300,0,305000.0,381014.0,2010s,305000000.0,381014000.0,0.305,Typhoon 'Yutu' (Rosita)
2018-0455-PHL,Tropical depression 'Usman',2018,12.0,28.0,"Regions IV-A (Calabarzon), IV-B (Mimaropa), V (Bicol), and VIII (Eastern Visayas)",182,1016063,0,106753.0,133359.0,2010s,106753000.0,133359000.0,0.106753,Tropical depression 'Usman'
2019-0021-PHL,Tropical depression 'Amang' (01W),2019,1.0,18.0,"Agusan del Norte, Agisan del Sur, Dinaga Isl., Surigao del Norte, Surigao del Sur (Region XIII - Caraga)",0,13160,0,,,2010s,0.0,,0.0,Tropical depression 'Amang' (01W)
2019-0349-PHL,Tropical cyclone 'Danas',2019,7.0,18.0,"Cordillera Administrative Region, Ilocos, Cagayan Valley",4,2000,0,377440.0,463115.0,2010s,377440000.0,463115000.0,0.37744,Tropical cyclone 'Danas'
2019-0434-PHL,Tropical cyclone 'Podul',2019,8.0,27.0,Aurora Province,2,61502,0,,,2010s,0.0,,0.0,Tropical cyclone 'Podul'
2019-0541-PHL,Tropical cyclone 'Kalmaegi' (Ramon),2019,11.0,17.0,"Romblon Province (Mimaropa region), Camarines Sur Province (Bicol Region)",0,3000,0,,,2010s,0.0,,0.0,Tropical cyclone 'Kalmaegi' (Ramon)
2019-0549-PHL,Tropical cyclone 'Nakri',2019,11.0,10.0,"Cagayan province, north Luzon Island",19,673,0,36000.0,44172.0,2010s,36000000.0,44172000.0,0.036,Tropical cyclone 'Nakri'
2019-0573-PHL,Tropical cyclone 'Kammuri' (Tisoy),2019,12.0,2.0,"Aurora, Pampanga, Bataan, Bulacan, Zambales (Region III); Batangas, Cavite, Laguna, Quezon (Calanarzon); Marinduqe, Oriental Mindoro, Occidental Mindoro, Romblon (Mimaropa); Albay, Camarines Norte, Camarines Sur, Catanduanes, Masbate, Sorgoson (Region V); Northern Samar, Eastern Samar, Western Samar, (Region VIII); Surigao del Sur (Caraga); Mountain province (CAR)",4,2647558,342165,109151.0,133927.0,2010s,109151000.0,133927000.0,0.109151,Tropical cyclone 'Kammuri' (Tisoy)
2019-0634-PHL,Tropical cyclone 'Phanfone' (Ursula),2019,12.0,24.0,"Salcedo, Eastern Samar; Tacloban City, Leyte; Gigantes Islands, Carles, Iloilo; Ibajay, Aklan; Semirara Island, Caluya, Antique; Bulalacao, Oriental Mindoro; Cabucgayan, Biliran; Cagayan Valley, Cordillera Administrative Region",63,3297246,0,15722.0,19291.0,2010s,15722000.0,19291000.0,0.015722,Tropical cyclone 'Phanfone' (Ursula)
2020-0203-PHL,Tropical Cyclone 'Vongfong' (Ambo),2020,5.0,15.0,"Calabazon, Eastern Visayas, Cordillera Administrative Region provinces",5,578740,0,31100.0,37694.0,2020s,31100000.0,37694000.0,0.0311,Tropical Cyclone 'Vongfong' (Ambo)
2020-0452-PHL,Tropical depression 'Ofel',2020,10.0,13.0,"Visayas, Bicol, northern Mimaropa, southern Calabarzon Provinces",3,250,0,187.0,227.0,2020s,187000.0,227000.0,0.000187,Tropical depression 'Ofel'
2020-0463-PHL,Typhoon 'Goni' (Rolly),2020,10.0,31.0,"Calabarzon, Mimaropa, Bicol Regions; NCR, II, III, V, VIII, CAR regions",31,3356394,0,503294.0,610011.0,2020s,503294000.0,610011000.0,0.503294,Typhoon 'Goni' (Rolly)
2020-0470-PHL,Typhoon 'Molave' (Quinta),2020,10.0,28.0,"Regions III, CALABARZON, MIMAROPA, V, VI, VII and VIII",31,888415,0,87100.0,105568.0,2020s,87100000.0,105568000.0,0.0871,Typhoon 'Molave' (Quinta)
2020-0501-PHL,Tyhoon 'Ulysses' (Vamco),2020,11.0,11.0,"National Capital Region, Quezon, Rizal province",111,514909,0,421000.0,510268.0,2020s,421000000.0,510268000.0,0.421,Tyhoon 'Ulysses' (Vamco)
2020-0558-PHL,Tropical depression 'Vicky' (Krovanh),2020,12.0,18.0,"Mindanao Island, Leyte Province (Eastern Visayas), Cagayan Valley (north-eastern Luzon Island), Isabela Province (Luzon)",9,36032,0,2293.0,2779.0,2020s,2293000.0,2779000.0,0.002293,Tropical depression 'Vicky' (Krovanh)
2021-0091-PHL,Tropical storm 'Dujuan' (Auring),2021,2.0,21.0,Caraga Region (northern Mindanao) and Eastern Visayas Region,5,272453,0,3114.0,3605.0,2020s,3114000.0,3605000.0,0.003114,Tropical storm 'Dujuan' (Auring)
2021-0236-PHL,Tropical cyclone 'Surigae',2021,4.0,22.0,"Cagayan Valley, Bicol, Eastern Visayas and Caraga Regions",9,15000,0,20000.0,23153.0,2020s,20000000.0,23153000.0,0.02,Tropical cyclone 'Surigae'
2021-0339-PHL,Tropical storm 'Choi-Wan',2021,6.0,1.0,,11,21000,0,11000.0,12734.0,2020s,11000000.0,12734000.0,0.011,Tropical storm 'Choi-Wan'
2021-0595-PHL,Tropical cyclone 'Conson' (Jolina),2021,9.0,6.0,"Mimaropa, Bicol, Western Visayas, Eastern Visayas, Central Luzon, Western Calabarzon, NCR",17,313397,0,,,2020s,0.0,,0.0,Tropical cyclone 'Conson' (Jolina)
2021-0664-PHL,Tropical cyclone 'Lionrock' (Lannie),2021,10.0,4.0,"MIMAROPA and Western Visayas Regions, Capiz, Guimaras, Iloilo (Region VI)",3,8048,0,240.0,278.0,2020s,240000.0,278000.0,0.00024,Tropical cyclone 'Lionrock' (Lannie)
2021-0670-PHL,Tropical cyclone 'Kompasu' (Maring),2021,10.0,11.0,"Sur Province (north-western Luzon), Palawan Province (central-western Philippines) Pangasinan Province (central-western Luzon); Regions I, II, III, MIMAROPA, CALABARZON, VI, VIII, CARAGA, Cordillera Administrative Region (CAR) and National Capital Region (NCR)",59,1140539,0,75610.0,87530.0,2020s,75610000.0,87530000.0,0.07561,Tropical cyclone 'Kompasu' (Maring)
2021-0813-PHL,Typhoon 'Rai' (Odette),2021,12.0,16.0,"Eastern Visayas, Northern Mindanao, Davao, Caraga, Surigao del Norte, Dinagat Islands, Southern Leyte, Bohol, Cebu, Negros Oriental, Palawan, Iliolo",457,10608996,0,915271.0,1059566.0,2020s,915271000.0,1059566000.0,0.915271,Typhoon 'Rai' (Odette)
2022-0204-PHL,Tropical storm 'Megi' (Agaton),2022,4.0,10.0,"Davao Region, Northern Mindanao, Leyte, Southern Leyte,Negros Occidental and Iloilo provinces",346,2298788,0,41556.0,44543.0,2020s,41556000.0,44543000.0,0.041556,Tropical storm 'Megi' (Agaton)
2022-0547-PHL,Tropical Cyclone 'Ma-On' (Florita),2022,8.0,22.0,"Ilocos, Cagayan Valley, Cordillera Administrative Region (CAR), Bicol, and Calabarzon",0,7616,0,,,2020s,0.0,,0.0,Tropical Cyclone 'Ma-On' (Florita)
2022-0665-PHL,Tropical depression 'Maymay',2022,10.0,13.0,"Cagayan Valley (the worst-hit), Cordillera Administrative Region (CAR) and Calabarzon",0,7000,0,18000.0,19294.0,2020s,18000000.0,19294000.0,0.018,Tropical depression 'Maymay'
2022-0680-PHL,Tropical cyclone 'Nesat',2022,10.0,15.0,Luzon,0,103602,0,,,2020s,0.0,,0.0,Tropical cyclone 'Nesat'
2022-0707-PHL,Storm 'Nalgae' (Paeng),2022,10.0,27.0,"Cotabato; Datu Blah Sinsuat (Mindanao Isl.); Virac, Catanduanes, Caramoan, Camarines Sur, Buenavista, Quezon, Santa Cruz, Marinduque, San Juan, Batangas; Region III (Central Luzon), Region VI (Western Visayas), Region VII (Central Visayas), National Capital region (NCR)",158,3323291,0,45569.0,48844.0,2020s,45569000.0,48844000.0,0.045569,Storm 'Nalgae' (Paeng)
2023-0246-PHL,Tropical Depression 'Amang',2023,4.0,17.0,"Calabarzon, Mimaropa, Bicol, Davao and Zamboanga Peninsula",0,136149,0,222.0,229.0,2020s,222000.0,229000.0,0.000222,Tropical Depression 'Amang'
2023-0300-PHL,Typhoon 'Mawar',2023,5.0,24.0,"Ilocos Region, Cagayan Valley, Central Luzon, Western Visayas, CAR and MIMAROPA.",1,30501,0,,,2020s,0.0,,0.0,Typhoon 'Mawar'
2023-0450-PHL,Tropical cyclone 'Talim',2023,7.0,12.0,Northern Luzon,2,450,0,,,2020s,0.0,,0.0,Tropical cyclone 'Talim'
2023-0464-PHL,Tropical cyclone 'Doksuri' (Egay),2023,7.0,21.0,"Luzon Isl., Region 3, 1 (Ilocos), 6, 2 (Cagayan), 12, 5, 11 and 10, CAR, Mimaropa, NCR, Calabarzon, BARMM",39,5385237,0,284256.0,292640.0,2020s,284256000.0,292640000.0,0.284256,Tropical cyclone 'Doksuri' (Egay)
2023-0568-PHL,Typhoon 'Saola',2023,8.0,22.0,,4,900003,0,33000.0,33973.0,2020s,33000000.0,33973000.0,0.033,Typhoon 'Saola'
2023-0623-PHL,Typhoon 'Koinu',2023,10.0,4.0,"Luzon, Batanes and the Babuyan Islands",0,275,0,,,2020s,0.0,,0.0,Typhoon 'Koinu'
2023-0842-PHL,Tropical storm 'Jelawat' (Kabayan),2023,12.0,18.0,"Davao, Northern Mindanao, Caraga, Mimaropa, Western Visayas and Eastern Visayas)",1,425867,0,42.0,43.0,2020s,42000.0,43000.0,4.2e-05,Tropical storm 'Jelawat' (Kabayan)
2024-0337-PHL,Tropical cyclone 'Ewiniar' (Aghon),2024,5.0,24.0,"Cagayan Valley, Central Luzon, Calabarzon, Mimaropa, Bicol, and Eastern and Central Visayas.",6,52008,0,20000.0,20000.0,2020s,20000000.0,20000000.0,0.02,Tropical cyclone 'Ewiniar' (Aghon)
2024-0522-PHL,Typhoon 'Gaemi' (Carina) and 'Butchoy' (Prapiroon),2024,7.0,22.0,"Metro Manilla, Batangas, Cavite, Pampanga and Bulacan provinces; Regions NCR, I, II, III, CALABARZON, MIMAROPA, V, VI, VII, X, and CAR",53,6498934,0,211000.0,211000.0,2020s,211000000.0,211000000.0,0.211,Typhoon 'Gaemi' (Carina) and 'Butchoy' (Prapiroon)
2024-0654-PHL,Typhoon 'Yagi' (Enteng),2024,9.0,1.0,"Luzon Isl., Isabela province, Visayas",33,3000022,0,33000.0,33000.0,2020s,33000000.0,33000000.0,0.033,Typhoon 'Yagi' (Enteng)
2024-0666-PHL,Typhoon 'Bebinca',2024,9.0,16.0,,12,203011,0,,,2020s,0.0,,0.0,Typhoon 'Bebinca'
2024-0695-PHL,Tropical depression 'Soulik',2024,9.0,15.0,,38,95013,0,,,2020s,0.0,,0.0,Tropical depression 'Soulik'
2024-0711-PHL,Tropical cyclone 'Krathon' (Julian),2024,9.0,29.0,Northern Luzon island,4,219008,0,11000.0,11000.0,2020s,11000000.0,11000000.0,0.011,Tropical cyclone 'Krathon' (Julian)
2024-0777-PHL,Tropical cyclone 'Trami' (Kristine),2024,10.0,22.0,"Luzon, Visayas and northern Mindanao, Camarines Sur, Camarines Norte, Albay, Masbate (Region 5 (Bicol), and Batangas, Laguna, Cavite, and Quezon in Region 4A (Calabarzon)",191,9652739,0,373000.0,373000.0,2020s,373000000.0,373000000.0,0.373,Tropical cyclone 'Trami' (Kristine)
2024-0801-PHL,Typhoon 'Kong-Rey' (Leon),2024,10.0,26.0,,0,0,0,,,2020s,0.0,,0.0,Typhoon 'Kong-Rey' (Leon)
2024-0825-PHL,Typhoon 'Yinxing' (Marce),2024,11.0,7.0,Northern Luzon,1,375001,0,10000.0,10000.0,2020s,10000000.0,10000000.0,0.01,Typhoon 'Yinxing' (Marce)
2024-0829-PHL,Typhoon 'Toraji' (Nika),2024,11.0,11.0,"Aurora, Isabela provinces",0,310002,0,10000.0,10000.0,2020s,10000000.0,10000000.0,0.01,Typhoon 'Toraji' (Nika)
2024-0855-PHL,Typhoon 'Man-yi' (Pepito),2024,11.0,16.0,"Cagayan, Ilocos, Central Luzon, Calabarzon, Bicol",15,3967014,0,100000.0,100000.0,2020s,100000000.0,100000000.0,0.1,Typhoon 'Man-yi' (Pepito)
